37.452703,-122.204793,14.180000305175781,136.1088104248047,1.416172157308E12
37.452611,-122.204681,14.260000228881836,136.1088104248047,1.416172158311E12
37.452518,-122.204569,14.180000305175781,136.1088104248047,1.416172159314E12
37.452427,-122.204458,14.119999885559082,136.1088104248047,1.416172160318E12
37.452337,-122.20435,13.739999771118164,136.1088104248047,1.416172161328E12
37.452247,-122.20424,13.930000305175781,136.1088104248047,1.416172162339E12
37.452157,-122.204132,13.75,136.1088104248047,1.416172163344E12
37.45207,-122.204022,13.520000457763672,134.80963134765625,1.416172164347E12
37.451986,-122.203915,13.270000457763672,135.91665649414063,1.416172165351E12
37.451901,-122.203811,13.210000038146973,135.91665649414063,1.416172166361E12
37.451817,-122.203709,13.100000381469727,135.91665649414063,1.416172167372E12
37.451733,-122.203606,12.949999809265137,135.91665649414063,1.416172168377E12
37.451649,-122.203505,12.729999542236328,135.91665649414063,1.41617216938E12
37.451568,-122.203406,12.479999542236328,135.91665649414063,1.416172170383E12
37.45149,-122.20331,11.949999809265137,135.91665649414063,1.416172171387E12
37.45145,-122.203262,11.949999809265137,135.91665649414063,1.41617217239E12
37.4513,-122.203202,11.3100004196167,162.58201599121094,1.416172173393E12
37.45117,-122.20317,11.029999732971191,174.28916931152344,1.416172174396E12
37.451072,-122.20317,10.770000457763672,184.69290161132813,1.4161721754E12
37.450979,-122.20318,10.4399995803833,184.69290161132813,1.41617217641E12
37.450895,-122.203246,10.119999885559082,216.2978057861328,1.41617217742E12
37.450816,-122.20332,9.979999542236328,216.2978057861328,1.416172178426E12
37.450734,-122.203396,11.329999923706055,216.2978057861328,1.416172179429E12
37.45065,-122.203477,12.170000076293945,217.9681396484375,1.416172180439E12
37.450558,-122.203568,12.640000343322754,217.9681396484375,1.416172181449E12
37.450469,-122.203655,12.600000381469727,217.9681396484375,1.416172182456E12
37.450386,-122.203738,11.8100004196167,218.2835693359375,1.416172183466E12
37.450319,-122.203805,9.5,218.2835693359375,1.416172184476E12
37.450274,-122.203849,6.659999847412109,218.2835693359375,1.416172185482E12
37.450248,-122.203875,3.8299999237060547,218.2835693359375,1.416172186492E12
37.450227,-122.203896,3.1700000762939453,218.2835693359375,1.416172187502E12
37.450205,-122.203918,3.1500000953674316,218.2835693359375,1.416172188509E12
37.450158,-122.203965,5.610000133514404,218.2835693359375,1.416172189518E12
37.449998,-122.204149,8.979999542236328,224.19317626953125,1.416172190529E12
37.449931,-122.204223,9.649999618530273,221.0546875,1.416172191535E12
37.449865,-122.204287,9.649999618530273,217.99887084960938,1.416172192543E12
37.449795,-122.204343,8.960000038146973,209.85911560058594,1.416172193552E12
37.449736,-122.204377,8.380000114440918,202.44287109375,1.416172194561E12
37.449675,-122.204401,7.730000019073486,196.7823486328125,1.416172195572E12
37.449664,-122.204405,7.670000076293945,196.7823486328125,1.416172196582E12
37.449569,-122.204548,6.880000114440918,274.23638916015625,1.416172197588E12
37.449593,-122.204674,6.570000171661377,290.071533203125,1.416172198598E12
37.449612,-122.204731,7.570000171661377,293.1985778808594,1.416172199608E12
37.449672,-122.204864,8.979999542236328,301.28668212890625,1.416172200614E12
37.449725,-122.204971,10.170000076293945,304.7618408203125,1.416172201625E12
37.449798,-122.205103,11.390000343322754,304.7618408203125,1.416172202634E12
37.449859,-122.205208,11.4399995803833,308.28997802734375,1.416172203642E12
37.449934,-122.205315,11.729999542236328,311.9873046875,1.416172204653E12
37.450007,-122.205399,11.380000114440918,317.68359375,1.416172205664E12
37.450089,-122.205468,11.329999923706055,326.3653564453125,1.416172206667E12
37.450165,-122.205531,11.4399995803833,326.3653564453125,1.416172207677E12
37.450253,-122.205605,11.699999809265137,326.3653564453125,1.416172208688E12
37.450342,-122.205687,12.0,321.9113464355469,1.416172209694E12
37.45042,-122.205789,11.960000038146973,311.08203125,1.416172210705E12
37.450469,-122.205871,11.140000343322754,303.6902160644531,1.416172211716E12
37.450518,-122.205985,11.579999923706055,297.3323974609375,1.41617221272E12
37.450563,-122.206108,12.270000457763672,291.2093200683594,1.41617221373E12
37.450594,-122.206216,12.270000457763672,288.03424072265625,1.416172214741E12
37.450627,-122.206381,12.229999542236328,282.91778564453125,1.416172215746E12
37.450654,-122.206529,12.40999984741211,282.91778564453125,1.416172216757E12
37.450668,-122.206604,12.40999984741211,282.91778564453125,1.416172217766E12
37.450738,-122.206789,11.920000076293945,296.3420715332031,1.416172218773E12
37.450798,-122.206938,12.850000381469727,297.88031005859375,1.416172219782E12
37.450859,-122.207081,12.319999694824219,299.0303039550781,1.416172220792E12
37.45091,-122.207197,12.109999656677246,299.0303039550781,1.416172221799E12
37.45096,-122.20731,11.829999923706055,299.0303039550781,1.416172222802E12
37.45101,-122.20742,11.140000343322754,300.61859130859375,1.416172223806E12
37.451062,-122.207526,11.130000114440918,302.30731201171875,1.416172224817E12
37.451098,-122.207597,9.84000015258789,302.30731201171875,1.416172225826E12
37.451145,-122.207691,9.829999923706055,302.30731201171875,1.416172226835E12
37.45118,-122.207761,8.579999923706055,302.8113708496094,1.416172227845E12
37.451222,-122.207842,7.900000095367432,302.8113708496094,1.416172228854E12
37.451257,-122.20791,6.460000038146973,302.8113708496094,1.416172229859E12
37.451281,-122.207956,4.929999828338623,305.6764221191406,1.416172230862E12
37.4513,-122.207989,3.3499999046325684,305.6764221191406,1.416172231871E12
37.451311,-122.208008,2.359999895095825,305.6764221191406,1.416172232882E12
37.451321,-122.208026,2.0999999046325684,305.6764221191406,1.416172233888E12
37.451332,-122.208046,2.119999885559082,305.6764221191406,1.416172234899E12
37.451411,-122.207985,5.360000133514404,32.09501647949219,1.416172235908E12
37.45146,-122.207947,6.369999885559082,32.09501647949219,1.416172236915E12
37.451503,-122.207913,6.769999980926514,32.09501647949219,1.416172237918E12
37.451561,-122.207867,7.619999885559082,32.09501647949219,1.416172238921E12
37.451602,-122.207835,7.670000076293945,32.09501647949219,1.416172239924E12
37.451668,-122.207783,8.130000114440918,32.09501647949219,1.416172240928E12
37.451733,-122.207731,8.380000114440918,32.09501647949219,1.416172241939E12
37.451803,-122.207676,8.75,32.09501647949219,1.416172242947E12
37.451878,-122.207616,9.170000076293945,32.09501647949219,1.416172243954E12
37.451948,-122.207561,9.4399995803833,32.09501647949219,1.416172244961E12
37.452023,-122.207502,9.479999542236328,32.09501647949219,1.416172245971E12
37.452091,-122.207448,9.670000076293945,32.09501647949219,1.41617224698E12
37.452158,-122.207395,8.869999885559082,32.09501647949219,1.416172247984E12
37.452239,-122.207332,10.140000343322754,32.09501647949219,1.416172248995E12
37.452323,-122.207265,10.680000305175781,32.09501647949219,1.416172250005E12
37.452412,-122.207195,10.600000381469727,32.09501647949219,1.41617225101E12
37.452495,-122.207129,10.850000381469727,32.09501647949219,1.416172252021E12
37.452569,-122.207071,10.960000038146973,32.09501647949219,1.416172253032E12
37.452666,-122.206994,11.239999771118164,32.09501647949219,1.416172254042E12
37.452744,-122.206932,11.229999542236328,32.09501647949219,1.416172255052E12
